WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
1009091-003,16,AS,3/5/2013,UG/L,,UNK,36.8576604,-120.65184,MUNICIPAL,,538,397,DHS,1009091-003,WELL 01 - RAW
1009091-003,21,AS,11/29/2016,UG/L,,UNK,36.8576604,-120.65184,MUNICIPAL,,538,397,DHS,1009091-003,WELL 01 - RAW
2000527-001,16,AS,5/4/2012,UG/L,,UNK,37.4081531,-119.621824,MUNICIPAL,,0,0,DHS,2000527-001,SOURCE SPRING
2000527-001,17,AS,2/1/2014,UG/L,,UNK,37.4081531,-119.621824,MUNICIPAL,,0,0,DHS,2000527-001,SOURCE SPRING
2000527-001,16,AS,4/1/2016,UG/L,,UNK,37.4081531,-119.621824,MUNICIPAL,,0,0,DHS,2000527-001,SOURCE SPRING
2000527-001,17,AS,4/5/2013,UG/L,,UNK,37.4081531,-119.621824,MUNICIPAL,,0,0,DHS,2000527-001,SOURCE SPRING
2000527-001,19,AS,2/3/2017,UG/L,,UNK,37.4081531,-119.621824,MUNICIPAL,,0,0,DHS,2000527-001,SOURCE SPRING
2000527-001,19,AS,6/3/2013,UG/L,,UNK,37.4081531,-119.621824,MUNICIPAL,,0,0,DHS,2000527-001,SOURCE SPRING
2000527-001,18,AS,6/8/2007,UG/L,,UNK,37.4081531,-119.621824,MUNICIPAL,,0,0,DHS,2000527-001,SOURCE SPRING
3900701-001,4,AS,10/2/2014,UG/L,,UNK,38.0455657,-121.44416,MUNICIPAL,,0,0,DHS,3900701-001,WELLHEAD (REDONDO)
5510025-001,2.9,AS,10/18/2006,UG/L,,UNK,37.9876191,-120.334912,MUNICIPAL,,0,10,DHS,5510025-001,PHOENIX LAKE WELL - RAW
3910012-040,3.5,AS,3/4/2003,UG/L,,UNK,38.0165924,-121.285696,MUNICIPAL,,175,206,DHS,3910012-040,WELL NO. 21
3910012-040,3.4,AS,8/27/1997,UG/L,,UNK,38.0165924,-121.285696,MUNICIPAL,,175,206,DHS,3910012-040,WELL NO. 21
5010010-137,3.2,AS,5/9/2018,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,0,43,DHS,5010010-137,WELL 216 - PECOS
5010010-137,3.6,AS,4/8/2015,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,0,43,DHS,5010010-137,WELL 216 - PECOS
5010010-137,10,AS,9/26/1985,UG/L,<,UNK,37.6109662,-120.968768,MUNICIPAL,,0,43,DHS,5010010-137,WELL 216 - PECOS
2010007-040,3.4,AS,12/6/2016,UG/L,,UNK,37.3212332,-119.66144,MUNICIPAL,,,,DHS,2010007-040,QUAIL MEADOWS WELL 3
2410005-009,7,AS,7/7/2011,UG/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,30,DHS,2410005-009,WELL 09
3910001-018,3.483,AS,5/28/2004,UG/L,,UNK,37.9876191,-121.285696,MUNICIPAL,,192,216,DHS,3910001-018,WELL 21-01 - STANDBY
3910001-018,5,AS,7/16/2002,UG/L,,UNK,37.9876191,-121.285696,MUNICIPAL,,192,216,DHS,3910001-018,WELL 21-01 - STANDBY
3910001-018,5.171,AS,10/27/2004,UG/L,,UNK,37.9876191,-121.285696,MUNICIPAL,,192,216,DHS,3910001-018,WELL 21-01 - STANDBY
3910001-018,6.3,AS,8/4/2008,UG/L,,UNK,37.9876191,-121.285696,MUNICIPAL,,192,216,DHS,3910001-018,WELL 21-01 - STANDBY
3910001-018,6.994,AS,7/19/2004,UG/L,,UNK,37.9876191,-121.285696,MUNICIPAL,,192,216,DHS,3910001-018,WELL 21-01 - STANDBY
3910005-038,8.5,AS,7/5/2016,UG/L,,UNK,37.8137793,-121.206464,MUNICIPAL,,125,85,DHS,3910005-038,WELL NO. 21 - RAW TO CATF
3910005-038,9.7,AS,3/5/2019,UG/L,,UNK,37.8137793,-121.206464,MUNICIPAL,,125,85,DHS,3910005-038,WELL NO. 21 - RAW TO CATF
3910005-038,9.8,AS,10/2/2018,UG/L,,UNK,37.8137793,-121.206464,MUNICIPAL,,125,85,DHS,3910005-038,WELL NO. 21 - RAW TO CATF
3910005-038,10.8,AS,2/3/2016,UG/L,,UNK,37.8137793,-121.206464,MUNICIPAL,,125,85,DHS,3910005-038,WELL NO. 21 - RAW TO CATF
