WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
03S07E13H001M,8.2,PH,9/17/1957,PH UNITS,=,UNK,37.6738,-121.1435,UNK,75,21,35,DWR,03S07E13H001M,03S07E13H001M
03S09E06R001M,7.6,PH,8/2/1960,PH UNITS,=,UNK,37.6994,-121.013,UNK,,,,DWR,03S09E06R001M,03S09E06R001M
03S09E29G001M,7.7,PH,3/12/1970,PH UNITS,=,UNK,37.6463,-120.9994,UNK,,,,DWR,03S09E29G001M,03S09E29G001M
03S10E27J001M,7.5,PH,8/12/1953,PH UNITS,=,UNK,37.6439,-120.851,UNK,,,,DWR,03S10E27J001M,03S10E27J001M
03S10E27J001M,7.5,PH,8/5/1954,PH UNITS,=,UNK,37.6439,-120.851,UNK,,,,DWR,03S10E27J001M,03S10E27J001M
03S10E27J001M,7.6,PH,9/14/1951,PH UNITS,=,UNK,37.6439,-120.851,UNK,,,,DWR,03S10E27J001M,03S10E27J001M
03S10E27J001M,8,PH,1/3/1949,PH UNITS,=,UNK,37.6439,-120.851,UNK,,,,DWR,03S10E27J001M,03S10E27J001M
03S08E16A001M,7.2,PH,7/18/1950,PH UNITS,=,UNK,37.6813,-121.0863,UNK,,,,DWR,03S08E16A001M,03S08E16A001M
03S08E13F001M,8.5,PH,8/9/1966,PH UNITS,=,UNK,37.6777,-121.0405,UNK,,,,DWR,03S08E13F001M,03S08E13F001M
09S08E14E002M,8,PH,12/7/1966,PH UNITS,=,UNK,37.1501,-121.0726,UNK,,,,DWR,09S08E14E002M,09S08E14E002M
03S07E24M001M,7.8,PH,8/20/1959,PH UNITS,=,UNK,37.6597,-121.1549,UNK,64,,,DWR,03S07E24M001M,03S07E24M001M
03S07E24M001M,8.3,PH,8/10/1966,PH UNITS,=,UNK,37.6597,-121.1549,UNK,64,,,DWR,03S07E24M001M,03S07E24M001M
04S09E02C081M,7.3,PH,8/16/1966,PH UNITS,=,UNK,37.6223,-120.952,UNK,,,,DWR,04S09E02C081M,04S09E02C081M
04S09E03B001M,8.1,PH,10/8/1977,PH UNITS,=,UNK,37.6227,-120.9655,UNK,,,,DWR,04S09E03B001M,04S09E03B001M
